name,width,height,result
350035051.png,506,683,1
350018181.png,203,277,1
370505071.png,275,379,1
340006344.png,413,531,0
370109061.png,354,468,0
360017041.png,249,329,0
320006253.png,375,539,1
320003742.png,427,593,0
370302151.png,441,551,1
340011291.png,543,758,1
370910101.png,431,503,0
370810012.png,500,700,1
370709061.png,389,439,1
320006491.png,342,500,1
370608042.png,260,310,1
330012214.png,428,531,1
350016021.png,276,363,0
360003091.png,84,102,1
370706093.png,403,507,0
370308154.png,441,551,0
310011421.png,340,457,1
310001212.png,417,554,1
360012463.png,500,689,0
320002711.png,339,468,1
340004123.png,429,541,1
320007192.png,237,319,1
370604162.png,246,331,1
350031191.png,392,494,1
320015131.png,236,300,0
370716141.png,232,295,1
371302112.png,418,476,1
370617031.png,519,628,0
371206012.png,260,302,0
350029012.png,203,277,0
370302232.png,441,551,1
360023021.png,569,683,0
370809152.png,730,790,1
370701081.png,388,449,1
370309061.png,441,551,1
370711052.png,356,402,1
370506021.png,252,346,0
360002372.png,572,739,1
360009332.png,268,363,0
370501112.png,661,787,0
370326082.png,91,114,0
371401081.png,339,460,0
370507152.png,579,768,0
320013392.png,354,496,0
370701522.png,375,432,1
320020011.png,450,623,1
350029121.png,203,278,1
350017021.png,276,355,1
320002641.png,373,509,1
340026162.png,228,282,0
360005232.png,767,1012,0
310003311.png,356,475,1
350031231.png,394,508,0
310010082.png,331,449,1
350021081.png,782,984,1
360021081.png,472,534,0
350035393.png,536,674,0
370405012.png,307,383,0
370310102.png,390,543,0
310012122.png,404,516,1
340010201.png,360,468,1
370904071.png,410,382,1
370702151.png,408,513,1
330002162.png,391,548,1
370512062.png,301,432,0
360021071.png,345,390,1
360009172.png,268,363,0
360012062.png,500,688,1
370311061.png,441,551,1
370310121.png,390,543,1
340026101.png,226,280,0
371009051.png,628,789,1
371204202.png,260,302,1
340005011.png,556,748,1
330010222.png,389,531,1
370807011.png,739,984,1
370302041.png,441,551,1
370509121.png,397,523,1
350032202.png,203,277,1
350006041.png,244,333,1
370617021.png,536,649,1
370906083.png,240,333,0
320002981.png,360,497,1
370302292.png,441,551,0
370506281.png,391,521,0
370611131.png,237,287,1
340009231.png,236,330,0
350015212.png,551,733,0
360025071.png,268,359,1
340008111.png,482,634,0
350018092.png,203,277,0
340008171.png,482,634,0
370808141.png,399,584,1
370312022.png,441,551,1
320019011.png,140,192,1
370607131.png,241,293,0
370725021.png,250,316,1
330002551.png,395,554,0
320010012.png,234,304,0
320002921.png,371,513,0
360011101.png,268,363,1
340006212.png,413,537,0
310010062.png,331,449,0
370810041.png,500,600,1
350014082.png,533,709,0
340023021.png,437,557,1
310007073.png,352,469,0
350034251.png,498,664,1
320023021.png,236,305,1
360030171.png,418,545,1
350032222.png,203,277,0
320003241.png,427,593,1
371401391.png,317,443,1
371302241.png,427,514,1
340009281.png,236,330,1
370612101.png,542,662,1
370502083.png,316,394,0
370303022.png,441,551,0
350018112.png,203,277,0
370612122.png,543,660,1
371001121.png,356,391,0
340019042.png,325,534,1
371301253.png,368,442,0
370316052.png,441,551,1
370908032.png,284,322,0
320008082.png,375,588,1
320005142.png,306,414,1
310002201.png,440,550,1
320027021.png,236,290,1
380103061.png,390,515,1
371401271.png,326,439,1
350002211.png,207,268,0
370503053.png,255,341,1
310001241.png,417,555,1
370504191.png,338,470,1
370313021.png,441,551,1
370319101.png,91,114,1
370906151.png,219,299,0
371302051.png,414,497,1
370402103.png,399,526,0
320001122.png,87,117,0
371401371.png,326,444,0
380202031.png,358,476,1
320010191.png,234,300,0
320022081.png,236,298,0
350001221.png,531,702,0
350033133.png,203,278,0
371402081.png,322,435,1
330002632.png,395,555,1
370807121.png,762,1004,1
350026092.png,212,305,0
380104021.png,390,555,0
370612212.png,534,647,1
370409092.png,219,284,1
310009071.png,354,472,1
371201091.png,260,302,0
371203133.png,441,502,1
340004091.png,393,495,0
340004053.png,396,499,0
380103031.png,390,561,1
360033041.png,160,225,0
371001072.png,356,392,1
370308041.png,441,551,0
370611061.png,235,285,1
370105143.png,440,583,0
371401261.png,320,457,1
370507082.png,579,768,0
320005721.png,322,375,0
370323221.png,346,494,1
370507041.png,579,768,0
320013242.png,354,496,0
330010412.png,385,564,0
3200021162.png,364,502,1
340004021.png,398,506,1
310001221.png,439,583,1
340006334.png,413,531,0
320001061.png,95,118,1
320028064.png,236,319,0
370504111.png,509,727,1
320002902.png,353,487,0
360035073.png,329,467,1
350004122.png,766,1023,0
370326041.png,91,114,1
370602271.png,275,338,1
350012061.png,534,673,1
370903031.png,414,448,1
370615061.png,232,306,1
370316081.png,441,551,1
310010341.png,331,449,1
371301381.png,422,507,0
370308112.png,441,551,0
350035312.png,509,679,1
370910041.png,414,488,0
370324152.png,441,551,0
360008671.png,268,363,0
370907061.png,284,380,1
360012391.png,438,567,0
370713111.png,373,468,0
330004351.png,391,485,0
370311091.png,441,551,1
360026111.png,472,560,0
370111051.png,354,455,0
370716051.png,214,306,1
340015082.png,590,761,1
310011091.png,339,448,0
330003121.png,476,591,0
360035181.png,330,466,1
350010082.png,207,268,0
370702211.png,393,495,1
371206112.png,260,302,0
370412051.png,394,506,1
340028262.png,404,509,0
360005852.png,508,671,1
340006371.png,413,531,1
320002671.png,315,435,0
320002842.png,362,500,1
330001552.png,260,319,1
310002372.png,431,551,1
370705111.png,413,492,0
380203031.png,358,472,1
360030012.png,505,681,0
320007092.png,238,319,1
320005592.png,318,430,1
310010122.png,331,449,1
370406152.png,111,155,1
371202201.png,384,438,1
330012012.png,402,500,1
371207171.png,432,492,1
330003201.png,459,569,1
320013122.png,354,496,1
370322082.png,441,551,0
360018042.png,496,647,0
360028021.png,435,577,1
340025051.png,365,459,1
370804122.png,690,912,1
371303051.png,492,595,1
340012101.png,531,709,1
320010311.png,234,323,0
330009192.png,409,498,1
320004351.png,490,678,0
3200011181.png,91,122,0
320011402.png,236,330,1
371402152.png,322,460,1
370904042.png,344,396,0
370502181.png,326,503,0
330002542.png,382,537,0
371402421.png,324,427,1
370806032.png,785,972,0
310008181.png,331,449,1
370306082.png,441,551,1
370302261.png,441,551,0
320014222.png,236,330,0
370516111.png,252,346,1
350003091.png,757,1012,1
310007061.png,378,504,1
330001381.png,260,304,1
360023102.png,500,601,1
370411102.png,212,288,0
360009181.png,268,363,1
370801041.png,407,528,0
371005052.png,115,107,1
370506241.png,391,521,0
330004042.png,423,525,1
360028121.png,662,856,0
350020051.png,207,268,1
350004021.png,735,950,0
360005831.png,514,692,0
370408091.png,361,471,1
360005442.png,508,707,0
350024041.png,160,239,1
370323251.png,346,494,1
350031201.png,386,486,1
370713162.png,366,461,0
350031162.png,413,522,1
360012452.png,501,689,0
340024041.png,589,709,1
360011191.png,268,363,1
310004341.png,424,566,0
340011281.png,562,762,0
350011021.png,271,403,1
320003653.png,427,593,0
340009332.png,236,330,0
370501372.png,661,787,1
360009432.png,268,363,0
371003042.png,350,450,1
370301142.png,454,652,0
320010112.png,234,329,1
3200011232.png,96,117,1
320011073.png,236,330,0
370717122.png,268,347,1
371006102.png,95,93,0
370720092.png,298,389,0
330004292.png,454,564,0
330010302.png,348,433,1
320005781.png,492,687,1
320018021.png,393,462,1
340027111.png,591,709,1
370719031.png,513,385,0
370316211.png,441,551,1
320006241.png,386,561,0
350035181.png,529,709,1
320001791.png,95,122,1
370713153.png,394,497,0
370612161.png,550,673,1
370705251.png,366,436,0
360026101.png,476,598,1
370312121.png,441,551,1
320001521.png,97,117,1
350001021.png,531,703,1
320003031.png,427,593,1
350019191.png,207,268,0
370721011.png,206,250,1
370904031.png,407,421,0
370713192.png,357,449,0
340014061.png,617,872,1
310004391.png,335,449,1
320002091.png,369,506,1
370602093.png,259,316,1
340020031.png,344,563,0
370901111.png,353,442,1
320001241.png,89,123,1
370712092.png,275,397,0
370513021.png,252,346,1
320007321.png,237,319,1
370410111.png,492,639,1
320008161.png,390,579,1
370308081.png,441,551,1
371401291.png,308,446,1
370323123.png,99,145,0
371401211.png,332,473,1
320003721.png,427,593,0
371302302.png,434,522,0
360011051.png,268,363,1
370505072.png,279,383,0
330004331.png,455,565,0
360024121.png,505,606,1
370323141.png,346,494,1
370404182.png,69,91,1
350033391.png,203,278,0
310007212.png,345,460,0
320001502.png,98,119,0
370501142.png,661,787,0
360003021.png,85,102,1
340005351.png,548,768,1
320013151.png,354,496,1
350032101.png,203,278,0
320011391.png,236,330,1
370712012.png,275,329,0
320013292.png,354,496,1
370501173.png,661,787,0
370608151.png,259,309,1
320012331.png,416,421,1
340022121.png,259,346,0
360021032.png,369,417,0
320010031.png,234,340,1
320003401.png,427,593,1
360009241.png,268,363,0
340008191.png,482,634,0
350027061.png,203,277,1
370510081.png,461,650,1
330012241.png,413,512,0
370507112.png,567,720,0
340009232.png,236,330,0
340027251.png,591,709,0
370801221.png,410,527,1
370305022.png,441,551,0
370701493.png,406,469,0
340006381.png,414,531,1
370326132.png,91,114,0
371302301.png,451,542,0
360023011.png,524,629,1
330001231.png,261,297,1
320014371.png,236,330,0
350015021.png,539,689,0
320007201.png,237,320,1
370801351.png,410,532,0
320007151.png,236,320,1
340002121.png,412,523,1
370307111.png,441,551,1
320009221.png,347,523,1
370317013.png,441,551,1
340002131.png,456,580,1
320003852.png,426,593,0
320004493.png,495,665,0
340028231.png,428,544,0
350033181.png,203,277,1
310011491.png,339,457,1
310011232.png,360,485,0
370401232.png,413,551,0
370308113.png,441,551,0
340007133.png,413,531,1
330009191.png,416,517,0
350024051.png,152,218,1
350036131.png,541,707,1
350032301.png,203,278,0
350010074.png,207,268,0
360007091.png,268,363,0
360012381.png,498,686,1
370316152.png,441,551,0
360008331.png,268,363,1
350029022.png,203,277,0
370303152.png,441,551,0
371401333.png,316,449,0
320029023.png,271,347,0
370313012.png,441,551,0
340027381.png,472,591,0
320005051.png,298,358,1
320011265.png,236,330,1
370507191.png,579,768,0
360016091.png,105,126,1
370702071.png,320,402,0
340011121.png,592,807,0
310006211.png,405,535,0
330002312.png,408,567,0
350037331.png,203,278,1
320005141.png,306,414,0
320024062.png,416,485,1
340003212.png,428,591,1
370612141.png,544,664,0
370308102.png,441,551,0
360032082.png,761,919,0
371205231.png,407,463,1
370613032.png,244,281,0
370319131.png,91,114,1
350035111.png,496,679,1
370709092.png,416,469,1
370801111.png,410,505,1
340008181.png,482,634,1
360015123.png,274,381,1
370309103.png,441,551,0
370801222.png,401,515,0
360031193.png,508,706,1
371301521.png,408,490,1
340023052.png,426,550,0
350022072.png,203,278,1
320028051.png,236,289,1
310005262.png,393,515,0
320003793.png,427,593,0
330003221.png,471,585,1
330010411.png,354,533,1
370723052.png,381,478,0
370607021.png,246,299,1
360022051.png,412,548,1
340006202.png,413,531,1
320005791.png,492,687,1
360006171.png,268,363,1
370720081.png,285,379,0
350027031.png,203,277,0
320006531.png,324,447,0
371401351.png,324,462,1
340004181.png,391,493,0
370321082.png,91,114,0
320007033.png,237,320,1
370314141.png,551,630,0
320003712.png,426,593,1
350011092.png,160,223,1
320017122.png,118,151,1
330001592.png,261,319,0
330002701.png,389,550,0
350020031.png,207,268,1
370609011.png,237,287,1
371202102.png,436,496,0
350012071.png,576,713,1
310002151.png,438,551,0
371301371.png,443,532,1
370721041.png,170,223,1
370701592.png,350,403,0
370407061.png,210,277,1
310011211.png,349,471,1
320022033.png,236,317,0
370808052.png,416,629,1
370201213.png,391,558,1
370811051.png,713,954,1
370501092.png,661,787,0
371303012.png,423,508,1
370901071.png,380,503,1
370303321.png,441,551,1
370516041.png,252,346,1
371205051.png,431,492,0
370326051.png,91,114,1
350033112.png,203,277,1
360001042.png,268,363,1
370907031.png,258,332,1
330009141.png,370,459,0
340027341.png,472,591,1
370727022.png,372,468,0
350007031.png,203,277,1
370310272.png,390,543,0
320012292.png,285,362,1
370309101.png,441,551,1
370109011.png,354,425,1
370804181.png,689,972,1
371203032.png,451,517,0
370503101.png,252,340,1
370811062.png,700,942,0
320015082.png,237,301,1
370905181.png,284,327,0
360012581.png,488,670,0
320026031.png,214,273,1
370312032.png,441,551,0
330001111.png,261,319,1
350005051.png,462,537,1
350015142.png,547,703,1
320007051.png,237,320,0
330010293.png,365,520,0
310009202.png,354,472,1
350034242.png,516,685,1
371302201.png,456,547,1
310004381.png,352,472,0
330001322.png,261,319,1
370105021.png,482,633,1
370402101.png,398,527,1
370801161.png,409,490,1
360002091.png,550,753,1
370808061.png,416,658,1
360012642.png,408,521,1
350002151.png,207,268,0
370324073.png,441,551,1
360025062.png,268,363,1
320010391.png,234,304,1
340012182.png,413,551,0
320029032.png,271,362,0
370320252.png,441,551,0
370505172.png,298,385,1
370504072.png,509,728,0
350016081.png,277,357,1
370402042.png,394,529,1
370610051.png,263,315,1
340012151.png,531,709,0
330004092.png,500,621,0
370731061.png,331,440,1
350032392.png,203,277,0
360035132.png,328,467,0
371202071.png,431,492,1
330010041.png,371,527,0
380203021.png,348,459,1
350024022.png,160,233,0
340028131.png,421,535,1
371206211.png,260,302,0
370402181.png,406,529,0
370802071.png,426,567,0
350037301.png,203,278,0
340007151.png,413,531,1
360002242.png,379,514,0
370808201.png,397,645,1
370406191.png,97,131,0
370517131.png,512,681,0
370110062.png,294,378,0
350020072.png,207,268,1
360006181.png,268,363,1
370804221.png,679,948,1
370301621.png,456,655,1
320013071.png,354,496,0
320012261.png,404,408,1
370804103.png,688,953,1
340002011.png,412,523,1
370809021.png,774,900,1
350033232.png,203,277,1
350005101.png,422,476,1
360003131.png,86,100,0
360006202.png,270,365,1
370906072.png,224,314,1
370701241.png,328,378,1
371008012.png,728,939,0
310005252.png,393,518,0
370310151.png,390,543,1
370602201.png,252,302,1
320026042.png,214,273,1
350034151.png,537,688,0
340028181.png,426,541,0
330004191.png,400,496,1
370701331.png,341,393,1
360002261.png,403,530,1
370110041.png,285,378,0
370511071.png,322,456,1
370801201.png,413,513,0
350001271.png,539,695,0
320001351.png,98,119,0
370612171.png,545,661,0
370903092.png,414,461,1
310010063.png,331,449,1
350018082.png,203,277,0
370603031.png,545,665,1
370606111.png,244,295,1
370307092.png,441,551,0
370301201.png,467,670,1
340012251.png,531,709,1
350019041.png,207,268,1
370701203.png,394,455,1
330004231.png,499,620,1
360020101.png,508,691,0
370201271.png,424,599,1
350007221.png,203,278,0
370302102.png,441,551,1
370805042.png,689,1003,1
350015022.png,551,733,0
370721051.png,170,223,1
360024051.png,505,606,1
380201091.png,335,444,0
320029013.png,407,574,1
320009052.png,362,544,0
370402321.png,396,528,1
370515011.png,345,432,1
370404011.png,69,95,1
350030031.png,200,276,1
360004251.png,508,684,1
370402222.png,391,541,0
370907042.png,284,371,0
360031022.png,508,698,0
330008211.png,485,602,0
370303101.png,441,551,0
350027121.png,203,277,1
360013021.png,473,605,0
370501251.png,661,787,0
350034282.png,507,674,1
370311121.png,441,551,0
330010031.png,355,537,1
320005531.png,318,430,1
370312091.png,441,551,1
370612172.png,548,663,0
370801372.png,394,489,1
370801133.png,424,547,1
370601061.png,248,325,0
350020081.png,207,268,1
330004411.png,393,488,0
370701312.png,364,420,0
310011351.png,339,458,1
350010051.png,207,268,1
370810021.png,500,700,1
370803071.png,436,511,0
370405102.png,259,334,1
330011052.png,479,595,0
360011271.png,268,363,0
370516081.png,252,346,0
370316192.png,441,551,1
320007141.png,236,320,1
320004451.png,494,661,1
371206041.png,260,302,1
350014071.png,542,707,1
371101301.png,148,181,1
320023071.png,236,305,0
330003042.png,455,564,1
320005361.png,298,358,1
371301353.png,498,605,1
370303071.png,441,551,1
350001152.png,531,706,0
360011061.png,268,363,1
370310171.png,390,543,1
371401102.png,320,464,1
340014071.png,603,767,1
370301732.png,455,652,0
360011182.png,268,363,0
320027091.png,236,303,1
320001141.png,95,116,1
330001102.png,261,319,1
370403071.png,414,565,1
380104063.png,390,557,0
310005122.png,350,466,0
340002101.png,405,510,1
340009181.png,236,330,1
340027292.png,591,709,1
320007262.png,238,319,1
350026082.png,160,223,0
370504262.png,338,477,0
360009271.png,268,363,1
360005771.png,508,680,1
350027081.png,203,277,1
360030121.png,390,550,0
370516072.png,252,346,0
320002942.png,335,462,1
370705132.png,396,472,1
370323201.png,346,494,1
330008152.png,471,585,1
350035421.png,512,688,0
310001292.png,417,554,0
330002831.png,411,578,1
340005091.png,538,737,1
370601102.png,248,336,0
350019201.png,207,260,1
340003171.png,432,591,1
370721102.png,182,228,1
310002193.png,441,551,1
370517121.png,429,568,0
370911051.png,346,415,0
340004232.png,410,517,0
370301681.png,460,659,1
320005223.png,315,370,1
370505141.png,288,377,0
370319141.png,91,114,1
350022031.png,203,277,1
350031262.png,421,532,0
320029012.png,271,364,0
370510072.png,461,650,0
370307112.png,441,551,0
340027023.png,472,591,1
320007123.png,236,320,1
370805111.png,762,893,1
360012152.png,475,653,0
350009021.png,207,268,1
310010152.png,331,449,0
330008021.png,485,602,1
350037141.png,203,277,1
370901022.png,382,485,1
370617051.png,259,313,1
370703081.png,372,419,0
370911052.png,416,507,0
370408041.png,378,422,1
371401334.png,317,439,1
370608062.png,258,308,1
360021042.png,343,389,1
